subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"22081112","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081113","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081114","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081115","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081116","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.7","7.7","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081117","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081118","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","2"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081119","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081120","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","2"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081121","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081122","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081123","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081124","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081125","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081126","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.7","7.7","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081127","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081128","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081129","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081130","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081131","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081132","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081133","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081134","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081135","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081136","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.7","7.7","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081137","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081138","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081139","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081140","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081141","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081142","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081143","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081144","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081145","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","6"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081146","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081147","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","2"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081148","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081149","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081150","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081151","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081152","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081153","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081154","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081155","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","2"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081156","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081157","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081158","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081159","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081160","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081161","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081162","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081163","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081164","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","2"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081165","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081166","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081167","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081168","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081169","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.1","11.1","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081170","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081171","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081172","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22102002","22102.x4","N-14","N,T","CS","Cross section for 14N(n,t)12C","5.02","10.57","16"," ","A.Suhaimi","1988","Report other than progress report: JUEL-2196  (1988); Conf.on Nucl.Data For Sci.and Technol.,Mito 1988 225 (1988)"
"22105005","22105.x4","N-14","N,TOT","CS","Spectrum average Cross section for 14N(n,Total)","0.143","2.1","3"," ","L.Koester,W.Waschkowski,J.Meier,G.Rau,M.Salehi","1988","Zeitschrift fuer Physik,Section A 330,387 (1988)"
"22127006","22127.x4","N-14","N,EL","CS","Cross section for 14N(n,Elastic)14N","21.6","21.6","1"," ","N.Olsson,E.Ramstroem,B.Trostell","1989","Private communication: Olsson  (1989); Nuclear Physics,Section A 509,161 (1990)"
"22127007","22127.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","21.6","21.6","38"," ","N.Olsson,E.Ramstroem,B.Trostell","1989","Private communication: Olsson  (1989); Nuclear Physics,Section A 509,161 (1990)"
"22127008","22127.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","21.6","21.6","2"," ","N.Olsson,E.Ramstroem,B.Trostell","1989","Private communication: Olsson  (1989); Nuclear Physics,Section A 509,161 (1990)"
"22127009","22127.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","21.6","21.6","62"," ","N.Olsson,E.Ramstroem,B.Trostell","1989","Private communication: Olsson  (1989); Nuclear Physics,Section A 509,161 (1990)"
"22345007","22345.x4","N-14","N,P","CS","Cross section for 14N(n,p)14C","0.0358","0.06709999999999999","2"," ","T.Shima,T.Kii,T.Kikuchi,F.Okazaki,T.Kobayashi,T.Baba,Y.Nagai,M.Igashira","1996","Report containing conference proc.: JAERI-C-97-004 131 (1996); Report other than progress report: INDC(JPN)-178 47 (1996); Nuclear Physics,Section A 621,231C (1997)"
"22399002","22399.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","C.Wagemans,R.Bieber,P.Geltenbort,J.Wagemans,R.Barthelemy,J.Van-Gils","1997","Conf.on Nucl.Data for Sci.and Techn.,Trieste 1997 2,1568 (1997); Physical Review,Part C,Nuclear Physics 57,(4),1766 (1998)"
"22457002","22457.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","0.032299999999999995","0.032299999999999995","1"," ","M.Baba,S.Matsuyama,T.Sanami,D.Soda,N.Ito,I.Matsuyama,T.Ohkubo,S.Iwasaki,N.Hirakawa,T.Kawano","1995","Report containing conference proc.: ISINN-3 191 (1995); Report containing conference proc.: JINR-E3-95-307 191 (1995)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496002","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22496003","22496.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","1.8e-08","1.8e-08","1"," ","J.Wagemans,C.Wagemans,G.Goeminne,P.Geltenbort","2000","Physical Review,Part C,Nuclear Physics 61,(6),064601 (2000)"
"22518017","22518.x4","N-14","N,EL","CS","Maxwellian average Cross section for 14N(n,Elastic)14N","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","M.Goldhaber,G.H.Briggs","1937","Proc. Royal Society (London),Series A 162,127 (1937)"
"22574002","22574.x4","N-14","N,P","CS","Cross section for 14N(n,p)14C","2.8","2.8","1"," ","E.Baldinger,P.Huber","1939","Helvetica Physica Acta 12,330 (1939)"
"22574003","22574.x4","N-14","N,A","CS","Cross section for 14N(n,alpha)11B","2.8","2.8","1"," ","E.Baldinger,P.Huber","1939","Helvetica Physica Acta 12,330 (1939)"
"22662002","22662.x4","N-14","N,2N","CS","Cross section for 14N(n,2n)13N","13.4","14.87","6"," ","H.Sakane,Y.Kasugai,M.Shibata,T.Iida,A.Takahashi,T.Fukahori,K.Kawade","2001","Annals of Nuclear Energy 28,1175 (2001)"
"22719002","22719.x4","N-14","N,P","CS","Maxwellian average Cross section for 14N(n,p)14C","0.025","0.025","1"," ","T.Sanami,M.Baba,I.Matsuyama,S.Matsuyama,T.Kiyosumi,Y.Nauchi,N.Hirakawa","1997","Nucl. Instrum. Methods in Physics Res.,Sect.A 394,368 (1997)"
"22806002","22806.x4","N-14","N,EL","DA","Differential c/s with respect to angle for 14N(n,Elastic)14N","7.89","13.85","248"," ","D.Schmidt,W.Mannhart","2003","Report other than progress report: PTB-N-44  (2003)"
"22806003","22806.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.89","13.85","120"," ","D.Schmidt,W.Mannhart","2003","Report other than progress report: PTB-N-44  (2003)"
